Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-11 09:30:00-05:00,274.69500732421875,276.8299865722656,274.45001220703125,275.6000061035156,5691798,0.0,0.0
2026-02-11 09:45:00-05:00,275.5899963378906,277.44000244140625,275.5400085449219,276.3999938964844,1481822,0.0,0.0
2026-02-11 10:00:00-05:00,276.4100036621094,277.0299987792969,275.7699890136719,276.2850036621094,1050726,0.0,0.0
2026-02-11 10:15:00-05:00,276.2900085449219,277.25,275.75,277.05010986328125,1272610,0.0,0.0
2026-02-11 10:30:00-05:00,277.1000061035156,279.04998779296875,277.0400085449219,278.1300048828125,1624504,0.0,0.0
2026-02-11 10:45:00-05:00,278.1650085449219,279.9049987792969,277.9800109863281,279.7550048828125,1202585,0.0,0.0
2026-02-11 11:00:00-05:00,279.7550048828125,279.9800109863281,278.80999755859375,279.67498779296875,1070854,0.0,0.0
2026-02-11 11:15:00-05:00,279.6700134277344,279.9700012207031,278.17498779296875,278.19000244140625,798613,0.0,0.0
2026-02-11 11:30:00-05:00,278.19000244140625,279.2049865722656,278.1600036621094,279.0199890136719,639195,0.0,0.0
2026-02-11 11:45:00-05:00,279.0350036621094,279.1000061035156,278.2799987792969,278.3500061035156,444629,0.0,0.0
2026-02-11 12:00:00-05:00,278.3399963378906,279.1099853515625,278.17999267578125,278.70001220703125,624464,0.0,0.0
2026-02-11 12:15:00-05:00,278.7300109863281,280.17999267578125,278.7149963378906,279.94500732421875,976808,0.0,0.0
2026-02-11 12:30:00-05:00,279.910400390625,280.1499938964844,279.3999938964844,279.760009765625,523365,0.0,0.0
2026-02-11 12:45:00-05:00,279.75,280.1000061035156,279.3599853515625,279.4200134277344,469905,0.0,0.0
2026-02-11 13:00:00-05:00,279.4200134277344,279.69000244140625,278.5,278.6700134277344,480200,0.0,0.0
2026-02-11 13:15:00-05:00,278.6600036621094,279.1650085449219,278.56500244140625,278.9599914550781,419627,0.0,0.0
2026-02-11 13:30:00-05:00,278.93499755859375,279.07000732421875,278.6199951171875,278.81988525390625,363689,0.0,0.0
2026-02-11 13:45:00-05:00,278.8192138671875,279.010009765625,278.6700134277344,278.8926086425781,365769,0.0,0.0
2026-02-11 14:00:00-05:00,278.8999938964844,279.0299987792969,278.5,278.8599853515625,524308,0.0,0.0
2026-02-11 14:15:00-05:00,278.86590576171875,279.6700134277344,278.760009765625,279.5799865722656,536485,0.0,0.0
2026-02-11 14:30:00-05:00,279.5799865722656,279.5899963378906,278.5799865722656,278.8699951171875,499321,0.0,0.0
2026-02-11 14:45:00-05:00,278.8500061035156,278.8900146484375,274.81060791015625,276.5899963378906,3821435,0.0,0.0
2026-02-11 15:00:00-05:00,276.5799865722656,277.2900085449219,276.1700134277344,276.2427062988281,1109229,0.0,0.0
2026-02-11 15:15:00-05:00,276.2300109863281,276.2876892089844,275.0199890136719,276.04998779296875,1169682,0.0,0.0
2026-02-11 15:30:00-05:00,276.010009765625,276.54998779296875,275.8599853515625,276.2749938964844,744371,0.0,0.0
2026-02-11 15:45:00-05:00,276.2814025878906,276.3500061035156,275.4599914550781,275.5400085449219,2186877,0.0,0.0
