Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-05 09:30:00-05:00,278.0199890136719,279.44000244140625,276.8699951171875,277.5249938964844,1899014,0.0,0.0
2026-02-05 09:31:00-05:00,277.45001220703125,277.8399963378906,276.3599853515625,277.0799865722656,217668,0.0,0.0
2026-02-05 09:32:00-05:00,276.9800109863281,277.29998779296875,275.79998779296875,276.3299865722656,189379,0.0,0.0
2026-02-05 09:33:00-05:00,276.3949890136719,277.69000244140625,276.1499938964844,276.3699951171875,211010,0.0,0.0
2026-02-05 09:34:00-05:00,276.3999938964844,276.75,275.7099914550781,276.32000732421875,146769,0.0,0.0
2026-02-05 09:35:00-05:00,276.2200012207031,276.29998779296875,275.0799865722656,275.106689453125,176740,0.0,0.0
2026-02-05 09:36:00-05:00,275.1499938964844,275.8099060058594,274.8999938964844,275.1000061035156,222444,0.0,0.0
2026-02-05 09:37:00-05:00,275.0700988769531,275.32000732421875,274.5,274.8299865722656,135828,0.0,0.0
2026-02-05 09:38:00-05:00,274.8999938964844,275.4800109863281,274.739990234375,275.2200012207031,84707,0.0,0.0
2026-02-05 09:39:00-05:00,275.1499938964844,275.6499938964844,274.8949890136719,274.9750061035156,90878,0.0,0.0
2026-02-05 09:40:00-05:00,274.9700012207031,274.9700012207031,273.7250061035156,274.0224914550781,128394,0.0,0.0
2026-02-05 09:41:00-05:00,273.96209716796875,274.2300109863281,273.54010009765625,273.6199951171875,140268,0.0,0.0
2026-02-05 09:42:00-05:00,273.6700134277344,274.739990234375,273.6099853515625,274.5350036621094,165291,0.0,0.0
2026-02-05 09:43:00-05:00,274.489990234375,275.17999267578125,273.8699951171875,273.95001220703125,148936,0.0,0.0
2026-02-05 09:44:00-05:00,274.0299072265625,274.67999267578125,273.6000061035156,273.6600036621094,103593,0.0,0.0
2026-02-05 09:45:00-05:00,273.6549987792969,274.0143127441406,273.2799987792969,273.3103942871094,133423,0.0,0.0
2026-02-05 09:46:00-05:00,273.3815002441406,273.989990234375,273.2300109863281,273.6000061035156,107640,0.0,0.0
2026-02-05 09:47:00-05:00,273.6000061035156,274.3399963378906,273.6000061035156,274.31500244140625,105992,0.0,0.0
2026-02-05 09:48:00-05:00,274.2300109863281,275.1449890136719,274.1449890136719,274.9800109863281,173678,0.0,0.0
2026-02-05 09:49:00-05:00,274.94049072265625,275.9800109863281,274.93011474609375,275.94500732421875,176452,0.0,0.0
2026-02-05 09:50:00-05:00,275.8699951171875,276.69000244140625,275.7699890136719,276.1400146484375,160002,0.0,0.0
2026-02-05 09:51:00-05:00,276.1300048828125,276.1899108886719,275.6400146484375,275.8673095703125,145482,0.0,0.0
2026-02-05 09:52:00-05:00,275.8659973144531,276.44000244140625,275.8200988769531,276.1199951171875,81603,0.0,0.0
2026-02-05 09:53:00-05:00,276.1400146484375,276.5398864746094,275.1600036621094,275.1600036621094,162867,0.0,0.0
2026-02-05 09:54:00-05:00,275.1650085449219,275.3699951171875,274.3999938964844,274.4800109863281,85839,0.0,0.0
2026-02-05 09:55:00-05:00,274.4800109863281,274.4800109863281,273.92999267578125,274.26580810546875,181686,0.0,0.0
2026-02-05 09:56:00-05:00,274.18499755859375,274.25,273.9507141113281,274.17999267578125,59432,0.0,0.0
2026-02-05 09:57:00-05:00,274.1400146484375,274.2001037597656,273.8399963378906,274.0552062988281,97771,0.0,0.0
2026-02-05 09:58:00-05:00,274.1000061035156,274.1199951171875,273.6499938964844,273.86199951171875,142192,0.0,0.0
2026-02-05 09:59:00-05:00,273.8599853515625,274.4399108886719,273.739990234375,274.364990234375,121509,0.0,0.0
2026-02-05 10:00:00-05:00,274.3599853515625,274.57000732421875,273.6199951171875,273.9599914550781,168966,0.0,0.0
2026-02-05 10:01:00-05:00,273.9599914550781,274.29998779296875,273.8599853515625,274.1700134277344,89153,0.0,0.0
2026-02-05 10:02:00-05:00,274.1099853515625,274.82000732421875,274.010009765625,274.7699890136719,84111,0.0,0.0
2026-02-05 10:03:00-05:00,274.79998779296875,275.1700134277344,274.66009521484375,275.08538818359375,79010,0.0,0.0
2026-02-05 10:04:00-05:00,274.9849853515625,275.6499938964844,274.8599853515625,275.5,157959,0.0,0.0
2026-02-05 10:05:00-05:00,275.57000732421875,275.6000061035156,275.0799865722656,275.1405944824219,86799,0.0,0.0
2026-02-05 10:06:00-05:00,275.185791015625,275.6000061035156,274.95001220703125,274.9750061035156,110985,0.0,0.0
2026-02-05 10:07:00-05:00,275.010009765625,275.5050048828125,274.8999938964844,275.4800109863281,116488,0.0,0.0
2026-02-05 10:08:00-05:00,275.489990234375,275.489990234375,274.80999755859375,275.1050109863281,104087,0.0,0.0
2026-02-05 10:09:00-05:00,275.0899963378906,275.4081115722656,274.5400085449219,274.5400085449219,197979,0.0,0.0
2026-02-05 10:10:00-05:00,274.5115966796875,274.7799987792969,274.3599853515625,274.6099853515625,70442,0.0,0.0
2026-02-05 10:11:00-05:00,274.6300048828125,275.05999755859375,274.54998779296875,274.9200134277344,74248,0.0,0.0
2026-02-05 10:12:00-05:00,274.92999267578125,275.3194885253906,274.92999267578125,275.0400085449219,49605,0.0,0.0
2026-02-05 10:13:00-05:00,275.04998779296875,275.2200012207031,274.8999938964844,275.010009765625,64281,0.0,0.0
2026-02-05 10:14:00-05:00,275.04998779296875,275.1700134277344,274.4700012207031,274.5299987792969,76283,0.0,0.0
2026-02-05 10:15:00-05:00,274.510009765625,275.16949462890625,274.4576110839844,275.1099853515625,105646,0.0,0.0
2026-02-05 10:16:00-05:00,275.1300048828125,275.3399963378906,274.8599853515625,275.0201110839844,80259,0.0,0.0
2026-02-05 10:17:00-05:00,275.0350036621094,275.6000061035156,274.9150085449219,275.2850036621094,85030,0.0,0.0
2026-02-05 10:18:00-05:00,275.2950134277344,275.3999938964844,275.010009765625,275.010009765625,3408551,0.0,0.0
2026-02-05 10:19:00-05:00,275.0199890136719,275.67999267578125,274.8599853515625,275.6549987792969,0,0.0,0.0
2026-02-05 10:20:00-05:00,275.69000244140625,276.08990478515625,275.4700012207031,275.8599853515625,114434,0.0,0.0
