Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-05 09:30:00-05:00,278.0199890136719,279.44000244140625,275.7099914550781,276.32000732421875,2663840,0.0,0.0
2026-02-05 09:35:00-05:00,276.2200012207031,276.29998779296875,274.5,274.9750061035156,710597,0.0,0.0
2026-02-05 09:40:00-05:00,274.9700012207031,275.17999267578125,273.54010009765625,273.6600036621094,686482,0.0,0.0
2026-02-05 09:45:00-05:00,273.6549987792969,275.9800109863281,273.2300109863281,275.94500732421875,697185,0.0,0.0
2026-02-05 09:50:00-05:00,275.8699951171875,276.69000244140625,274.3999938964844,274.4800109863281,635793,0.0,0.0
2026-02-05 09:55:00-05:00,274.4800109863281,274.4800109863281,273.6499938964844,274.364990234375,602590,0.0,0.0
2026-02-05 10:00:00-05:00,274.3599853515625,275.6499938964844,273.6199951171875,275.5,579199,0.0,0.0
2026-02-05 10:05:00-05:00,275.57000732421875,275.6000061035156,274.5400085449219,274.5400085449219,616338,0.0,0.0
2026-02-05 10:10:00-05:00,274.5115966796875,275.3194885253906,274.3599853515625,274.5299987792969,334859,0.0,0.0
2026-02-05 10:15:00-05:00,274.510009765625,275.67999267578125,274.4576110839844,275.6549987792969,524510,0.0,0.0
2026-02-05 10:20:00-05:00,275.69000244140625,276.8399963378906,275.4700012207031,275.875,703911,0.0,0.0
2026-02-05 10:25:00-05:00,275.8399963378906,276.8399963378906,275.3399963378906,276.7850036621094,554846,0.0,0.0
2026-02-05 10:30:00-05:00,276.7900085449219,277.3999938964844,276.35101318359375,276.4200134277344,568694,0.0,0.0
2026-02-05 10:35:00-05:00,276.44500732421875,276.5799865722656,275.510009765625,276.1200866699219,437196,0.0,0.0
2026-02-05 10:40:00-05:00,276.1199951171875,276.30999755859375,275.2300109863281,275.9800109863281,325282,0.0,0.0
2026-02-05 10:45:00-05:00,275.9599914550781,276.0799865722656,274.69000244140625,274.760009765625,331874,0.0,0.0
2026-02-05 10:50:00-05:00,274.7601013183594,275.1300048828125,273.9119873046875,274.1780090332031,494923,0.0,0.0
2026-02-05 10:55:00-05:00,274.1700134277344,274.6000061035156,273.9599914550781,274.45001220703125,378748,0.0,0.0
2026-02-05 11:00:00-05:00,274.45001220703125,274.94000244140625,273.6300048828125,273.6600036621094,432423,0.0,0.0
2026-02-05 11:05:00-05:00,273.67498779296875,273.9800109863281,273.3699951171875,273.3900146484375,276171,0.0,0.0
2026-02-05 11:10:00-05:00,273.3599853515625,273.8399963378906,273.2900085449219,273.3399963378906,236776,0.0,0.0
2026-02-05 11:15:00-05:00,273.3399963378906,275.489990234375,273.3399963378906,275.25,364972,0.0,0.0
